"STORE_SN","AREA_SD_CODE","AREA_DETAIL_CODE","PREF_SN","STORE_NM","STORE_ADDR","STORE_SCORE","LATITUDE","LONGITUDE"
"S210927_1632721822483","01","011318","00010000","흑심","서울특별시 마포구 연남동 226-34","0","37.562960928134","126.92775584451"
"S210927_1632722060527","01","011318","10000000","여덟","서울특별시 마포구 연남동 390-3","0","37.561830677734","126.92533851015"
"S210927_1632722532304","01","011318","01000000","매일카페","서울특별시 마포구 연남동 566-2","0","37.560673595015","126.92097483934"
"S210927_1632723022829","01","011413","10000000","담산 신촌본점","서울특별시 서대문구 창천동 72-31","0","37.556892909744","126.93327545063"
"S210927_1632723241040","01","011413","01000000","독수리다방","서울특별시 서대문구 창천동 31-4 독수리빌딩 8F","0","37.558821884397","126.93735649801"
"S210927_1632723966875","01","011307","00100000","포트링","서울특별시 마포구 동교동 198-24","0","37.559264075785","126.92350784458"
"S210927_1632724203691","01","011310","01000000","펠리칸카페","서울특별시 마포구 상수동 324-11","0","37.547477544324","126.92240991704"
"S210930_1632984419098","01","012439","01000000","르템플","서울특별시 중구 을지로3가 295-3","0","37.565900306123","126.99242676601"
"S210930_1632985421781","01","012307","00100000","리얼샷","서울특별시 종로구 관철동 18-1","0","37.569653288304","126.98560684904"
"S211005_1633397900987","01","012115","01000000","눕카페","서울특별시 용산구 용산동2가 1-206 해방타워 5층","0","37.545103171044","126.98388004434"
"S211005_1633398468171","01","012101","01000000","헤브어트리","서울특별시 용산구 갈월동 59-8","0","37.545331562946","126.97278695763"
"S211005_1633426316662","01","012125","10000000","헤미안","서울특별시 용산구 이태원동 666 103호 헤미안","0","37.53984529421","126.98751578243"
"S211005_1633426336957","01","012125","00100000","심파티","서울특별시 용산구 이태원동 79-44","0","37.532502108635","126.99281967855"
"S211005_1633426693017","01","012125","01000000","티알브이알카페","서울특별시 용산구 이태원동 207-32 1층","0","37.538293080301","126.99355648951"
"S211007_1633595713880","01","012134","00010000","현대카드 뮤직 라이브러리","서울특별시 용산구 한남동 683-132","0","37.536686587997","127.00067260082"
"S211008_1633659405744","01","012134","10000000","DONO","서울특별시 용산구 한남동 684-67","0","37.535718262006","127.00123995205"
"S211008_1633659753788","01","012134","00010000","아스티에드빌라트 서울플래그십스토어","서울특별시 용산구 한남동 744-29","0","37.53703882204","126.99970611847"
"S211008_1633701414393","01","012356","01000000","웅녀의 신전","서울특별시 종로구 인사동 165-1","0","37.572409392206","126.9865317022"
"S211013_1634087812248","01","011610","00010000","성수낙낙","서울특별시 성동구 성수동2가 280","0","37.546836885012","127.06617332811"
"S211018_1634522994553","01","011610","10000000","이오로비스트로","서울특별시 성동구 성수동2가 314-7 1층","0","37.544651963256","127.05317554302"
"S211021_1634780357580","01","011309","10000000","우직","서울특별시 마포구 망원동 400-19 1층 우직","0","37.5547720649","126.90533968331"
"S211021_1634780585545","01","011309","01000000","단고당","서울특별시 마포구 망원동 485-9","0","37.55759067021","126.90710934548"
"S211021_1634800886239","01","011807","10000000","스카이가든","서울특별시 송파구 석촌동 158","0","37.506875430224","127.10102162486"
"S211021_1634801086501","01","011808","00100000","빌라드도이","서울특별시 송파구 송파동 19-4","0","37.505879272034","127.10749184398"
"S211025_1635147944593","01","010104","10000000","로마옥","서울특별시 강남구 도곡동 948-13","0","37.486902624445","127.03411667159"
"S211025_1635148244522","01","010104","01000000","룸서비스301","서울특별시 강남구 도곡동 454-10","0","37.482805353557","127.04662965418"
"S211102_1635854859833","01","011413","10000000","현명식탁","서울특별시 서대문구 창천동 13-2","0","37.558065672726","126.93843114861"
"S211104_1635989966807","01","012386","10000000","평원숯불갈비","서울특별시 종로구 효제동 174-6","0","37.572163311259","127.00527028028"
"S211104_1636016639051","01","011310","10000000","가든 포에트","서울특별시 마포구 상수동 86-33","0","37.550174041489","126.92366123262"
"S211104_1636017558182","01","011318","10000000","곤로 야끼니꾸","서울특별시 마포구 연남동 258-10","0","37.56201599323","126.92392099988"
"S211107_1636283098625","01","012307","10000000","샤오바오우육면","서울특별시 종로구 관철동 12-24","0","37.569121186692","126.98659889857"
"S211116_1637054186659","01","010209","00100000","놀자GO볼링장","서울특별시 강동구 천호동 453-19","0","37.538230857931","127.12729298505"
"S211117_1637143630227","01","010607","10000000","참숯벽돌집","서울특별시 광진구 화양동 8-12","0","37.542229097638","127.07030453501"
"S211119_1637282922724","01","010207","00100000","헬로메이커스","서울특별시 강동구 성내동 383-11","0","37.533228068514","127.13314436462"
"S211119_1637284106347","01","010207","01000000","채스우드커피","서울특별시 강동구 성내동 434-20","0","37.527443365507","127.13069965886"
"S211119_1637284698349","01","010204","01000000","아지트실내포차","서울특별시 강동구 둔촌동 147-3","0","37.528667897089","127.14290449082"
"S211119_1637286869024","01","010108","01000000","수수커피 가로수길점","서울특별시 강남구 신사동 512-8 준영빌딩 1층","0","37.517908367029","127.02105879477"
"S211201_1638290118941","01","011318","10000000","미쁘동","서울특별시 마포구 연남동 384-7","0","37.562108778638","126.92619474428"
"S211201_1638290240731","01","011318","10000000","SAAP 연남","서울특별시 마포구 연남동 228-8","0","37.563204806674","126.92583944338"
"S211201_1638369344377","01","012460","00100000","헤라에스테","서울특별시 중구 충무로2가 12-14 3층 헤라에스테","0","37.561926428087","126.98712647855"
"S211202_1638372478800","01","012416","01000000","몰또 이탈리안 에스프레소바","서울특별시 중구 명동1가 1-3 3층","0","37.564414725991","126.9862438483"
"S212506_1637805807336","01","011413","01000000","초코블로썸","서울특별시 서대문구 창천동 5-39","0","37.5585671","126.9391883"
"S220226_1645843949274","01","011325","01000000","브루브루","서울특별시 마포구 합정동 391-23","0","37.550137480544","126.90985504083"
"S220305_1646482266515","01","011504","01000000","바나프레소 신논현역점","서울특별시 서초구 서초동 1303","0","37.503706632588","127.02308780027"
"S220305_1646482815975","01","010110","00100000","반지만들기 세모네모동그라미","서울특별시 강남구 역삼동 813-2","0","37.502898246735","127.02667227606"
"S220714_1657767748726","01","011503","10000000","남미플랜트랩","서울특별시 서초구 방배동 455-20 2층","0","37.480628392206","126.98329525268"
"S239031_1623823558486","01","012336","00100000","한복남","서울특별시 종로구 소격동 109","0","37.580308262","126.9818592137"
"S240175_1623823558889","01","010605","00001000","자양동 양꼬치거리 (중국음식문화거리)","서울특별시 광진구 자양동","0","37.5393839589","127.0651972268"
"S240298_1623823558790","01","012008","00001000","대림동 차이나타운","서울특별시 영등포구 대림동","0","37.4924086312","126.8974582741"
"S250134_1623823558879","01","012350","00001000","율곡로","서울특별시 종로구 와룡동","0","37.5769838749","126.9944914897"
"S250443_1623823558487","01","011504","00100000","황금온천","서울특별시 서초구 서초동 1332-4 Cross 143","0","37.4919081987","127.0252660955"
"S250743_1623823558473","01","012353","00100000","삼해소주가","서울특별시 종로구 원서동 4-9","0","37.5832719158","126.9879807941"
"S250782_1623823558604","01","010105","00010000","별마당도서관","서울특별시 강남구 삼성동 159 ASEM 및 한국종합무역센타단지","0","37.5118092746","127.0591318945"
"S255269_1623823558929","01","012133","00001000","VRZONE 용산 아이파크몰점","서울특별시 용산구 한강로3가 40-999 현대아이파크몰","0","37.5298527082","126.96485108"
"S258989_1623823558858","01","012460","00001000","시간을 담다","서울특별시 중구 충무로2가 49-25","0","37.5627326749","126.9901422899"
"S259179_1623823558758","01","010702","00001000","개봉 유수지","서울특별시 구로구 개봉동","0","37.4922691511","126.8634058253"
"S259187_1623823558506","01","010704","00100000","안양천 물놀이장","서울특별시 구로구 구로동 614-60","0","37.5065399201","126.874898822"
"S260615_1623823558484","01","011804","00100000","파크하비오 워터킹덤&스파","서울특별시 송파구 문정동 618 파크하비오","0","37.4805612782","127.1232769444"
"S260615_1623823558899","01","012350","00001000","창경궁 명정전","서울특별시 종로구 와룡동 2-1 창경궁","0","37.5776782272","126.9938554166"
"S261210_1623823558867","01","011903","00001000","양천구 로데오거리","서울특별시 양천구 신정동 891-33","0","37.5279955212","126.8614911074"
"S261431_1623823558488","01","010108","00100000","AHC스파","서울특별시 강남구 신사동 629-26 현대벨로스오피스텔","0","37.5217715371","127.0330284328"
"S264353_1623823558885","01","012308","00001000","인사동","서울특별시 종로구 관훈동 130-3","0","37.575431078","126.9833758804"
"S264375_1623823558871","01","011413","00001000","연세로","서울특별시 서대문구 창천동","0","37.5557797448","126.9365529264"
"S264570_1623823558755","01","010110","00001000","강남","서울특별시 강남구 역삼동","0","37.4970465429","127.0281573537"
"S265004_1623823558884","01","012355","00001000","익선동","서울특별시 종로구 익선동","0","37.5735203041","126.9897920161"
"S265320_1623823558695","01","012308","00010000","컬러풀뮤지엄(COLORPOOL MUSEUM)","서울특별시 종로구 관훈동 155-2","0","37.5744839692","126.9835620013"
"S266761_1623823558881","01","011404","00001000","이대거리","서울특별시 서대문구 대현동","0","37.5579323782","126.9424606606"
"S267498_1623823558934","01","011611","00001000","송정제방길","서울특별시 성동구 송정동 73-240","0","37.5546322529","127.0688131313"
"S271358_1623823558887","01","010110","00010000","일상비일상의틈","서울특별시 강남구 역삼동 815-5 진우빌딩","0","37.5006405465","127.0268073747"
"S308117_1643878660829","01","011609","01000000","하루노유키","서울특별시 성동구 성수동1가 685-428","0","37.547252","127.0405981"
"S311557_1636946774264","01","010901","01000000","마이브라더스","서울특별시 노원구 공릉동 737 삼익아파트","0","37.6272467","127.0804124"
"S322399_1625640652785","01","012324","00010000","풀무질","서울 종로구 명륜2가 142-1 지하","0","37.5843775","126.9973146"
"S325281_1643878660851","01","012381","00100000","반지만들기 대학로본점","서울특별시 종로구 혜화동 194","0","37.5839925","127.0027126"
"S332379_1649657876581","01","011609","00010000","더 패브","서울특별시 성동구 성수동1가 13-207 서울숲AK밸리 지식산업센터","0","37.5494708","127.0511879"
